,Symbol,Name,MarketCap,Sector,Industry,L2,risk_score,close_price,return_2019,return_2018,return_2017,return_2016,return_2015,return_2014,return_2013,return_2012,return_2011,return_2010
3303,UG,"United-Guardian, Inc.",89175731.79,Consumer Non-Durables,Package Goods/Cosmetics,Micro Cap,0.27636302424584597,17.53,0.13202730422529396,0.049830736764002515,0.25280889458234235,-0.15395075686181414,0.014046177960038264,-0.27424799076969764,0.48629813800832955,0.34561741739985297,0.14829398698492868,0.27989585582959653
3304,UNIT,Uniti Group Inc.,1442802256.955,Consumer Services,Real Estate Investment Trusts,Small Cap,0.7015124226337784,6.5798,,,,,,,,,,
3305,UNTY,"Unity Bancorp, Inc.",232062223.75,Finance,Major Banks,Micro Cap,0.27079267185885497,21.1917,0.10328586407702534,0.06379139234761166,0.27426528940065564,0.4061034780734978,0.3431928569923888,0.24629194062464088,0.23305332275651458,-0.024999937410295492,0.05785132409380145,0.5049749694569368
3306,UBX,"Unity Biotechnology, Inc.",339509532.5,Health Care,Major Pharmaceuticals,Small Cap,0.6026318911104439,6.785,-0.5565805697013333,0.016250014305114746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8947368421052632
3307,OLED,Universal Display Corporation,10027498872.6,Capital Goods,Electrical Products,Large Cap,0.43823957428570826,192.1797,1.2073512046732087,-0.4568505060060588,2.06974272494739,0.03416605861684796,0.9618017942306127,-0.19237489548343312,0.34113960882585914,-0.3017169874875567,0.19706365581071306,1.4797733079305062
3308,UEIC,Universal Electronics Inc.,734433195.05,Consumer Non-Durables,Consumer Electronics/Appliances,Small Cap,0.4038888199111596,52.87,1.0672467128982412,-0.4649735304413649,-0.26800932972669633,0.25705949308429177,-0.2103644558199036,0.7063762198322614,0.9695090366430743,0.14700648600258304,-0.4053577603034977,0.22179163127351997
3309,UFPI,"Universal Forest Products, Inc.",2965761334.96,Basic Industries,Forest Products,Mid Cap,0.34301567070865957,48.73,0.8559973555872089,-0.30198903215292205,0.11487907146996434,0.5087512679350563,0.30144305565683016,0.03292810376975486,0.38312665816792535,0.2452997513450359,-0.19464536696569446,0.06889739556571173
3310,ULH,"Universal Logistics Holdings, Inc.",525728572.1,Transportation,Trucking Freight/Courier Services,Small Cap,0.42540568921218375,17.75,0.08008867581812873,-0.22690952086910876,0.47879451059678213,0.18803224431132715,-0.5005389953657087,-0.055163521136569416,0.6803589571593309,0.07025608085813384,0.23091791409257234,-0.1204415891927969
3311,USAP,"Universal Stainless & Alloy Products, Inc.",123029718.0,Basic Industries,Steel/Iron Ore,Micro Cap,0.4266831098546371,13.51,-0.0808142837711332,-0.24323067102074047,0.5854922067656239,0.4542519143549133,-0.6306162981009253,-0.30255134052328636,-0.01930919433325018,-0.015792295046815785,0.19437339482865834,0.6585365680994233
3312,UVSP,Univest Financial Corporation,788009718.76,Finance,Major Banks,Small Cap,0.21078557032289522,25.25,0.2813250353973378,-0.20767955553823403,-0.06593039875283957,0.5351312803970449,0.07421102194175111,0.018959115527265702,0.26237386808456553,0.2284339242467628,-0.1947789726199538,0.1425143496724326
3313,UMRX,Unum Therapeutics Inc.,29108437.1622,Health Care,Major Pharmaceuticals,Micro Cap,0.9252936485174368,1.0,,,,,,,,,,
3314,TTTN,UP Fintech China-U.S. Internet Titans ETF,9594240.0,,,Micro Cap,0.21354185850733354,29.59,,,,,,,,,,
3315,TIGR,UP Fintech Holding Limited,65754311.7,Finance,Investment Bankers/Brokers/Service,Micro Cap,,3.81,,,,,,,,,,
3316,UPLD,"Upland Software, Inc.",1027368652.31,Technology,Computer Software: Prepackaged Software,Small Cap,0.4424387942551414,38.795,,,,,,,,,,
3317,UPWK,Upwork Inc.,1125809110.35,Technology,EDP Services,Small Cap,0.4524803690419199,9.31,,,,,,,,,,
3318,UONE,"Urban One, Inc. ",93892417.5566,Consumer Services,Broadcasting,Micro Cap,0.8295322201555348,2.09,-0.03349279240072123,0.1297296687753824,-0.37288135798694544,0.787878842612163,0.006097555213709249,-0.5684210509804808,4.277777501830359,-0.24210522353153763,-0.17391303671780955,-0.6204620504895016
3319,UONEK,"Urban One, Inc. ",88360671.36,Consumer Services,Broadcasting,Micro Cap,0.45123059691979217,1.92,0.18012419830827953,-0.07999999182564876,-0.3965517439825208,0.6860465390286357,0.029940163359560623,-0.5593667615056781,3.986842117646394,-0.24000000953674316,-0.1071428609441738,-0.6151202846275324
3320,URBN,"Urban Outfitters, Inc.",2638475986.99,Consumer Services,Clothing/Shoe/Accessory Stores,Mid Cap,0.4175417318511259,25.888,-0.16355422230101846,-0.05305192634044009,0.23103939384888084,0.2518681117466517,-0.35240537124126636,-0.05309966272316746,-0.05741875257075313,0.4281567987325683,-0.23038261912779257,0.02343525737321861
3321,MYT,"Urban Tea, Inc.",14831147.881,Basic Industries,Major Chemicals,Micro Cap,1.382023115371052,0.5111,,,,,,,,,,
3322,URGN,UroGen Pharma Ltd.,710158783.0,Health Care,Major Pharmaceuticals,Small Cap,0.4907232055006685,28.93,,,,,,,,,,
3323,UROV,Urovant Sciences Ltd.,413541772.4,Health Care,Major Pharmaceuticals,Small Cap,0.7126077717036742,13.034,,,,,,,,,,
3324,ECOL,"US Ecology, Inc.",1224145414.8,Public Utilities,Environmental Services,Small Cap,0.2627478624381059,54.43,-0.0697736658861674,0.2496869214173718,0.05251520029371526,0.3729433548443113,-0.07734633782552425,0.10510338047631129,0.6059103144712059,0.3109861104606453,0.1267695523300738,0.06730182679417074
3326,USAK,"USA Truck, Inc.",67124851.74,Transportation,Trucking Freight/Courier Services,Micro Cap,0.45647844894249634,7.25,-0.5023380309702703,-0.17429669277514614,1.0815153939567268,-0.5008596184909408,-0.38556334516449164,1.122570954829694,2.878260849133632,-0.5536869289558901,-0.4157218226353129,0.05670918997709662
3327,USIO,"Usio, Inc.",28542149.2346,Finance,Investment Bankers/Brokers/Service,Micro Cap,0.8085483677095977,1.68,-0.06024097942928763,-0.3438735235599494,0.3675675344780647,-0.07035175126832094,-0.2629629724473781,1.2499999503294648,-0.38461537521031264,0.3000000317891438,3.999999801317859,0.0
3328,UTMD,"Utah Medical Products, Inc.",391611195.0,Health Care,Medical/Dental Instruments,Small Cap,0.32951696240910444,102.915,0.31458800184267854,0.032427621158416464,0.13593980372438574,0.26316200397896394,-0.002798735721737944,0.07040543150459633,0.6180720977488241,0.3748349195335927,0.04092151302642222,-0.027362947740022237
3329,UTSI,UTStarcom Holdings Corp,101506554.75,Capital Goods,Telecommunications Equipment,Micro Cap,0.23105197229163393,2.97,0.08455882965229367,-0.5168738946144167,1.815000057220459,-0.19354839329913054,-0.12367488129618831,0.02166062931143853,-0.10355985182246319,-0.2536231850673025,-0.3300970903750725,-0.059360781298752
3330,UXIN,Uxin Limited,458445174.8,Miscellaneous,Business Services,Small Cap,0.9871036899886038,2.3355,,,,,,,,,,
3331,VCNX,"Vaccinex, Inc.",75633959.4504,Health Care,Major Pharmaceuticals,Micro Cap,0.9576080111211958,8.48,,,,,,,,,,
3332,VLRX,"Valeritas Holdings, Inc.",6621878.5844,Health Care,Medical/Dental Instruments,Micro Cap,1.34730215731132,0.6417,,,,,,,,,,
3333,VALX,Validea Market Legends ETF,22185012.2687,,,Micro Cap,0.19500669343012023,26.21,,,,,,,,,,
3334,VLY,Valley National Bancorp,4630367538.18,Finance,Major Banks,Mid Cap,0.23510672983981662,11.06,0.3431295775687804,-0.17824065136436962,0.0009160933568692631,0.23562755245900147,0.06113534957864952,0.0027775464012727014,0.15600250115869496,-0.15987107885510632,-0.03834511917950856,0.12035601535125995
3335,VLYPO,Valley National Bancorp,107120000.0,Finance,Major Banks,Micro Cap,0.10329550169781372,26.375,,,,,,,,,,
3336,VLYPP,Valley National Bancorp,132020000.0,Finance,Major Banks,Micro Cap,0.1715617069506176,28.45,,,,,,,,,,
3337,VALU,"Value Line, Inc.",309590074.17,Finance,Investment Managers,Small Cap,0.5593845388372287,34.76,0.15089324247829583,0.40564853201452755,0.032806793051864735,0.42914250546005217,-0.09347659576577994,0.45958708729260467,0.37919962227132364,-0.08073714447605407,-0.244572760262196,-0.2630633011565934
3338,VNDA,Vanda Pharmaceuticals Inc.,805923354.35,Health Care,Major Pharmaceuticals,Small Cap,0.5246080083611439,14.03,-0.37198620840175056,0.719078913727295,-0.04702194413597016,0.713211502725347,-0.3498602920374586,0.1539081281947321,2.354053969588744,-0.22268910298920785,-0.4968287304770217,-0.15911110772026915
3339,BBH,VanEck Vectors Biotech ETF,364497091.14,,,Small Cap,0.17610212494815755,134.6596,0.2633912025138321,-0.10695741746962117,0.1645805806623437,-0.15010977065797249,0.10328906410020089,0.30343444065177505,0.6546362592267767,0.4735637185958075,0.21614415329968595,0.021529594716215072
3340,ANGL,VanEck Vectors Fallen Angel High Yield Bond ETF,1805076000.0,,,Small Cap,0.049361728014837715,29.72,,,,,,,,,,
3341,BJK,VanEck Vectors Gaming ETF,26226000.0,,,Micro Cap,0.17294172526993082,39.78,0.30149698448313345,-0.26782543901495504,0.41106028297867225,0.09987372159158081,-0.1397841275538897,-0.2438951634507145,0.5215154999725193,0.22486491931603614,-0.023663630901634813,0.37898678486958537
3342,PPH,VanEck Vectors Pharmaceutical ETF,185885160.46,,,Micro Cap,0.14094235693161733,64.68,0.1939231445242644,-0.05889166542169033,0.15228975238967113,-0.177792346072837,0.035329970121525056,0.23191887648312837,0.36676924570215896,0.1306232377620664,0.16811115573547086,0.018611248716388307
3343,RTH,VanEck Vectors Retail ETF,99828832.3836,,,Micro Cap,0.1270978337054476,119.21,0.29063029468613655,0.03865913938666288,0.22451526704066116,-0.007203311622780206,0.10952345621046433,0.1823522757657554,0.4023023177139793,0.19974701758105584,0.04966690879999147,0.14298945780913663
3344,SMH,VanEck Vectors Semiconductor ETF,1799596058.22,,,Small Cap,0.23908949303451948,141.96,0.6445060313397564,-0.09052267287079518,0.3847762760754425,0.3554258787621354,-0.003372767064500959,0.30223332441894546,0.3332984323930348,0.08549922955822198,0.005688459290014158,0.18690870890384415
3345,ESPO,VanEck Vectors Video Gaming and eSports ETF,72225000.0,,,Micro Cap,0.17992112582809516,38.7798,,,,,,,,,,
3346,VWOB,Vanguard Emerging Markets Government Bond ETF,1715884323.21,,,Small Cap,0.045205494494847044,81.52,,,,,,,,,,
3347,VNQI,Vanguard Global ex-U.S. Real Estate ETF,5881145308.92,,,Mid Cap,0.09201921859978864,57.71,0.21596478008473086,-0.09436777361670112,0.26906144758665795,0.019919820147433098,-0.018294255501334344,0.022408015172526552,0.023315410882194687,0.4312344594534272,-0.1693438871574091,
3348,VCIT,Vanguard Intermediate-Term Corporate Bond ETF,27115883133.84,,,Large Cap,0.03535552226982904,92.675,0.1409985800909439,-0.017351310175836798,0.05306434727855436,0.05255843837792007,0.006422823722937121,0.07659835816631166,-0.01903154239200644,0.10530292778858952,0.08965541483941974,0.0996589015871161
3349,VGIT,Vanguard Intermediate-Term Treasury ETF,4496300876.7,,,Mid Cap,0.03582864655272531,66.9479,0.06192899991203493,0.013544169387410987,0.017049583043514005,0.00836840482302903,0.01480993242452433,0.04569213163882835,-0.026927100395183423,0.02193950416809587,0.09617484844408497,0.07525965630086606
3350,VIGI,Vanguard International Dividend Appreciation ETF,1614509480.9896,,,Small Cap,0.10514090297768054,71.28,,,,,,,,,,
3351,VYMI,Vanguard International High Dividend Yield ETF,1455756308.1,,,Small Cap,0.1121820061463969,61.67,,,,,,,,,,
3352,VCLT,Vanguard Long-Term Corporate Bond ETF,4298742573.6,,,Mid Cap,0.07613130207684869,104.36,0.23891107899886377,-0.07035693244287766,0.11696841743211883,0.1077220526566729,-0.04768994320162101,0.16404165083254574,-0.051828465006662494,0.10817739974863727,0.17469676479400564,0.10624514602454793
3353,VGLT,Vanguard Long-Treasury ETF,1579928581.0,,,Small Cap,0.11699821092700483,88.15,0.14303001741088384,-0.015342451853366579,0.08642795084671606,0.012115282847734443,-0.012561553189345376,0.2518579781119332,-0.12454254188662206,0.03299261842101586,0.2917812523589165,
3354,VMBS,Vanguard Mortgage-Backed Securities ETF,11236378689.72,,,Large Cap,0.01922923983623174,53.473,0.06188538000646804,0.009130140696592903,0.024714283272077253,0.012570995436205656,0.015722590131938663,0.058916343968688833,-0.012778103836726062,0.02255444576029264,0.05983555693453302,0.05445314787524169
3355,VONE,Vanguard Russell 1000 ETF,1358742000.0,,,Small Cap,0.11650027842883988,148.74,0.3112276315280733,-0.04836117617197999,0.21547350422146527,0.11777938545027933,0.006657450225168393,0.1268802131418929,0.330203262700296,0.16230178045826626,0.01418991137408887,
3356,VONG,Vanguard Russell 1000 Growth ETF,3546592474.04,,,Mid Cap,0.13362625120776284,185.3,0.36056210517498655,-0.015330509778683998,0.30052346219892323,0.0703079287325683,0.05569866376137167,0.12428220686889979,0.3322655583890566,0.15189089915598375,0.023017311648801053,
3357,VONV,Vanguard Russell 1000 Value ETF,2302993500.0,,,Mid Cap,0.10940310501033321,118.515,0.26477340888651635,-0.08446550386134088,0.13591333270591144,0.1707856385430011,-0.03812140322867019,0.12426506530650272,0.326991717222602,0.16716021156028793,0.003672271670980054,
3358,VTWO,Vanguard Russell 2000 ETF,1611081250.0,,,Small Cap,0.15274007899893183,131.36,0.2580948977286668,-0.11147018944588094,0.14687120219099037,0.21357150969052263,-0.04436964676325583,0.05021629367306679,0.3876448436777342,0.16267188425916812,-0.04394670189808625,
3359,VTWG,Vanguard Russell 2000 Growth ETF,354838000.0,,,Small Cap,0.1590643250634914,156.2,0.28753809601380653,-0.09445227172565296,0.22265946098671807,0.10453119702181968,-0.01148436674801201,0.06187389472752303,0.4336967102324476,0.14351401752110537,-0.032994558350530556,
3360,VTWV,Vanguard Russell 2000 Value ETF,295102500.0,,,Micro Cap,0.1507972180274138,108.3,0.22445034144865272,-0.13334697608563684,0.08060769431726422,0.3157718955599176,-0.07538558600567147,0.04187036477493522,0.3491164614210194,0.1621242860827905,-0.049089103040447,
3361,VTHR,Vanguard Russell 3000 ETF,502127202.5,,,Small Cap,0.11804770323638662,147.2575,0.30816446144892007,-0.056486841814987754,0.21050924871251753,0.12447075084785797,0.0018119299347332252,0.12279076207322182,0.33772067509225634,0.15663912688162318,0.011257335430614246,
3362,VCSH,Vanguard Short-Term Corporate Bond ETF,24343510310.0,,,Large Cap,0.01579383704787827,81.5,0.07020158446961022,0.009192384989428648,0.021745786981059556,0.025998249989659383,0.01091578112226177,0.01825170911564933,0.01382738667854233,0.0556716177760761,0.030527160902567463,0.05262860515328338
3363,VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,7352762505.06,,,Mid Cap,0.01604775765082442,49.285,,,,,,,,,,
3364,VGSH,Vanguard Short-Term Treasury ETF,6057926619.36,,,Mid Cap,0.011902345688780751,61.035,0.03523321477806518,0.015487137991165634,0.0003514416229017936,0.011040847608938753,0.0045098781092483,0.004589585635325744,0.0032081869518161277,0.0037659692217963947,0.014655461630266764,0.022884209373044362
3365,BND,Vanguard Total Bond Market ETF,49717831568.3,,,Large Cap,0.03347888326467365,85.145,0.08833843819539178,0.0011596157902833415,0.03999450714967456,0.02521466882309631,0.0055909872486292755,0.05817758039424925,-0.021074123801518185,0.0294096813308955,0.07929609908723445,0.061986452985035356
3366,VTC,Vanguard Total Corporate Bond ETF,345841037.5,,,Small Cap,0.042294752538761825,90.08,,,,,,,,,,
3367,BNDX,Vanguard Total International Bond ETF,25051324305.67,,,Large Cap,0.028060858281135574,57.4767,,,,,,,,,,
3368,VXUS,Vanguard Total International Stock ETF,19550687644.8,,,Large Cap,0.11083534359459951,54.385,,,,,,,,,,
3369,BNDW,Vanguard Total World Bond ETF,274577125.0,,,Micro Cap,0.02824588920459762,79.85,,,,,,,,,,
3370,VREX,Varex Imaging Corporation,1205643010.68,Capital Goods,Industrial Machinery/Components,Small Cap,0.3751320785594544,29.985,,,,,,,,,,
3371,VRNS,"Varonis Systems, Inc.",2599102672.32,Technology,Computer Software: Prepackaged Software,Mid Cap,0.34595000891009536,83.02,,,,,,,,,,
3372,VBLT,Vascular Biogenics Ltd.,51310013.04,Health Care,Major Pharmaceuticals,Micro Cap,0.45266664064886336,1.53,,,,,,,,,,
3373,VXRT,"Vaxart, Inc.",18296957.943,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Micro Cap,1.143698337240799,0.6038,-0.8138297899323063,-0.7001594894815579,-0.5365853581174003,-0.3659793984898161,-0.13392854378263164,-0.4653938097619005,0.05012533136326103,-0.6058385568446201,-0.6753022500149725,0.181632663791091
3374,VBIV,"VBI Vaccines, Inc.",104448413.03,Health Care,Major Pharmaceuticals,Micro Cap,1.3959966008415965,1.3581,-0.1375000158324835,-0.6252927327895008,0.37741939106047195,-0.38000001907348635,-0.3295798922047717,-0.06086960124407337,0.9853500127792358,-0.8927924315408899,-0.4650490156505729,4.308818783299804
3375,VTIQ,VectoIQ Acquisition Corp.,306477600.0,Finance,Business Services,Small Cap,0.0293521197936676,10.34,,,,,,,,,,
3377,VTIQW,VectoIQ Acquisition Corp.,21933600.0,Finance,Business Services,Micro Cap,,0.73,,,,,,,,,,
3378,VECO,Veeco Instruments Inc.,816191520.63,Technology,Industrial Machinery/Components,Small Cap,0.47783119341592123,14.3,0.9824561245454924,-0.5010101241035301,-0.4905660179827318,0.41780157469445545,-0.41055049207733996,0.05986026222537455,0.1159715192552635,0.41778850253869937,-0.515828685280898,0.30024206701166745
3379,VERO,Venus Concept Inc. ,171182178.94,Health Care,Medical/Dental Instruments,Micro Cap,1.1276809948743853,5.675,,,,,,,,,,
3380,VEON,VEON Ltd.,4206659148.57,Public Utilities,Telecommunications Equipment,Mid Cap,0.33243438636474304,2.6,0.16008224527681647,-0.3253633393009152,0.07635621234904488,0.18628649371078665,-0.20777623733671524,-0.6749923305438141,0.40961041427282674,0.19588449813734354,-0.3291058375245034,-0.16603597395484715
3381,VRA,"Vera Bradley, Inc.",374776636.78,Consumer Non-Durables,Apparel,Small Cap,0.5223523540438485,10.46,0.3768962206453026,-0.2963875632102838,0.0392491491182867,-0.256345171521591,-0.22669279303890721,-0.15224632343490307,-0.04223105377818781,-0.22170541452807047,-0.022727272727272707,
3382,VCYT,"Veracyte, Inc.",1483893333.9,Health Care,Medical Specialities,Small Cap,0.5424265239054322,26.82,,,,,,,,,,
3383,VSTM,"Verastem, Inc.",141264352.1,Health Care,Major Pharmaceuticals,Micro Cap,0.9116944755776478,1.8,,,,,,,,,,
3384,VERB,"Verb Technology Company, Inc.",33875644.32,Consumer Services,Other Consumer Services,Micro Cap,1.4959269880232553,1.451,,,,,,,,,,
3386,VCEL,Vericel Corporation,780813124.64,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Small Cap,0.4380072011055009,16.8,0.0,2.192660592198524,0.8166666030883789,0.16279073205964822,-0.15131580392079358,-0.058823546779717906,-0.8718253999490465,-0.30769231575379774,-0.28906248079147223,0.03225811165403902
3387,VERY,"Vericity, Inc.",187127500.0,Finance,Life Insurance,Micro Cap,,13.0,,,,,,,,,,
3388,VRNT,Verint Systems Inc.,3891829468.8,Technology,EDP Services,Mid Cap,0.30335847307869634,58.02,0.30843769353547223,0.010991706474120289,0.18723399926584672,-0.13091718918894513,-0.30404937846876945,0.35724267916129615,0.46253398276733937,0.06608568025856831,-0.1312302759397903,0.6467532863864651
3389,VRSN,"VeriSign, Inc.",25125528140.0,Technology,EDP Services,Large Cap,0.1989058637199904,209.86,0.29934588576044874,0.29578809963813035,0.5044038766992753,-0.1292353575623666,0.5326315896552907,-0.046503827970295175,0.5399278528914364,0.08678606853810389,0.1832184815812834,0.4666583145232499
3390,VRSK,"Verisk Analytics, Inc.",26309301367.05,Technology,EDP Services,Large Cap,0.14913395344087507,164.07,0.3791755212468,0.13583327244450794,0.18270309696121112,0.05580120584328241,0.20031213381522828,-0.02541074378049457,0.28938593850778305,0.27012208715905683,0.17752342542694421,0.1254953506778964
3391,VBTX,"Veritex Holdings, Inc.",1460549172.25,Finance,Major Banks,Small Cap,0.2441892913139505,28.32,,,,,,,,,,
3392,VERI,"Veritone, Inc.",61275909.51,Technology,EDP Services,Micro Cap,0.7705063251530624,2.22,,,,,,,,,,
3393,VRML,"Vermillion, Inc.",78247762.2069,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Micro Cap,0.9153930047147409,0.8172,1.6999999006589293,-0.844559575091138,1.0315789176486532,-0.4722222148636239,-0.0954774152311133,-0.1567796194940333,0.7878786373620141,0.1282052144182928,-0.8444148989292279,-0.7260473671432699
3394,VRNA,Verona Pharma plc,53242320.5,Health Care,Major Pharmaceuticals,Micro Cap,0.7800801888440497,6.2498,,,,,,,,,,
3395,VRRM,Verra Mobility Corporation,2427038338.75,Consumer Services,Transportation Services,Mid Cap,0.2687679583783048,16.24,,,,,,,,,,
3396,VRCA,Verrica Pharmaceuticals Inc.,410082859.24,Health Care,Major Pharmaceuticals,Small Cap,0.7556499717021161,14.98,,,,,,,,,,
3397,VTNR,"Vertex Energy, Inc",74910436.74,Energy,Integrated oil Companies,Micro Cap,0.6552131541889299,1.705,0.5098039124022076,0.07368420392192299,-0.2748091377291412,0.19090901307823405,-0.7374701649594797,0.25074632134355923,0.060126523304170565,0.5414634923577539,1.9970758868194962,0.42500006364037746
3398,VRTX,Vertex Pharmaceuticals Incorporated,60643587338.04,Health Care,Major Pharmaceuticals,Large Cap,0.26051607148881084,227.33,0.3212840991932666,0.10576542131964195,1.034206655831345,-0.4145275602248013,0.05917507237970443,0.5989232593840008,0.7732696979943434,0.26166825296509155,-0.05195545984146188,-0.18249708222386618
3399,VERU,Veru Inc.,272513887.66,Health Care,Major Pharmaceuticals,Micro Cap,0.5805214157878007,3.52,1.3928571154876628,0.22807016993493567,0.2527472009233873,-0.3724137956548955,-0.6301020358513416,-0.530441811606595,0.22171682929150793,0.6689332822610146,-0.17455155113151055,0.24650439963029958
3400,VIAC,ViacomCBS Inc.,24296590072.92,Consumer Services,Broadcasting,Large Cap,0.2599882819804316,34.9558,-0.040027446274894074,-0.2589830301575742,-0.07261865780336152,0.3498832482506664,-0.14835560285210314,-0.13178539856732807,0.6751643352566559,0.401989686542636,0.42467194102818207,0.35587181341270613
3401,VIACA,ViacomCBS Inc.,26794542863.4,Consumer Services,Broadcasting,Large Cap,,39.15,,,,,,,,,,
3402,VSAT,"ViaSat, Inc.",4464625791.2,Technology,Radio And Television Broadcasting And Communications Equipment,Mid Cap,0.25142457302534577,68.67,0.24156066996048575,-0.21242482345111824,0.1303231213278786,0.08539588661701503,-0.03204823888442099,0.006065398949128609,0.6105398218095157,-0.15654808268033937,0.03850482076892647,0.3974197258615524
3403,VIAV,Viavi Solutions Inc.,3603114867.52,Technology,Semiconductors,Mid Cap,0.2706834214066749,15.3,0.4925372851065777,0.14988563546027445,0.06845958985943446,0.34318556653890453,-0.21966325595172487,0.056197071493385264,-0.03777778881685201,0.293103455197844,-0.279005492237518,0.7551514065215519
3404,VICR,Vicor Corporation,2193536308.82,Capital Goods,Industrial Machinery/Components,Mid Cap,0.4624692486979485,51.81,0.23630590338267443,0.808134048099318,0.38410590003548184,0.6557018169901054,-0.24628102495552806,-0.09836063243814441,1.4760147393706666,-0.3190954710653896,-0.5087389935637341,0.8010408123394765
3405,VCTR,"Victory Capital Holdings, Inc.",1442613457.95,Finance,Investment Managers,Small Cap,0.37566069566118676,21.34,,,,,,,,,,
3406,CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,91418220.0,,,Micro Cap,0.10020848101408478,32.77,,,,,,,,,,
3407,VSDA,VictoryShares Dividend Accelerator ETF,188078000.0,,,Micro Cap,0.11029799261969717,35.86,,,,,,,,,,
3408,CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,46730500.0,,,Micro Cap,0.12768419715090867,22.9825,,,,,,,,,,
3409,CEZ,VictoryShares Emerging Market Volatility Wtd ETF,52962000.0,,,Micro Cap,0.12226445699526486,25.55,0.12067039223545373,-0.11927490092648008,0.28754189948230335,-0.6460473875667426,1.5491476455858915,-0.65101265913384,-0.28181808006798426,-0.19413908033858707,0.13184089684725953,-0.10000012931106939
3410,CID,VictoryShares International High Div Volatility Wtd ETF,88414560.0,,,Micro Cap,0.11787333291465664,32.81,,,,,,,,,,
3411,CIL,VictoryShares International Volatility Wtd ETF,94540030.0,,,Micro Cap,0.10852149481252281,39.32,0.19127335481527363,-0.1334190993284028,0.276663820234883,-0.011926035510714472,0.16610741650005134,0.27149128095859165,0.3902438632135563,0.6399998944991876,-0.7889850677315501,-0.15975163763810785
3412,CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,733239920.0,,,Small Cap,0.11543603086476911,52.64,,,,,,,,,,
3413,CFA,VictoryShares US 500 Volatility Wtd ETF,928864860.0,,,Small Cap,0.11642646566201881,56.47,,,,,,,,,,
3414,CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,53898750.0,,,Micro Cap,0.1335444650374595,38.531,0.021637797173079232,-0.1165798433937335,0.12436926113803803,0.18599178661480065,-0.09067315933685849,-0.17287881678049377,0.7744705271829915,0.09051201578419277,0.5603891442499065,0.4000003133991792
3415,CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,698656250.0,,,Small Cap,0.10974443505684457,47.95,,,,,,,,,,
3416,CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,354256790.0,,,Small Cap,0.11414553148288399,49.4217,,,,,,,,,,
3417,VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,166987755.0,,,Micro Cap,0.09275504310437652,33.57,,,,,,,,,,
3418,CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,108856700.0,,,Micro Cap,0.14951477734718172,45.5537,0.21121848345692795,-0.07109739745428156,0.11317457142442078,0.2959367958305532,-0.7995736595617667,0.059354969563603976,0.006492996427203357,0.30508538427052434,0.24210490118430705,0.2666666897740879
3419,CSA,VictoryShares US Small Cap Volatility Wtd ETF,27720000.0,,,Micro Cap,0.15366607540757496,48.23,0.23847494842108552,-0.10888469005299328,0.12102648430223373,0.2734419652148574,-0.5558209766108879,0.24074069363482398,0.19640737112480644,0.20403733859343465,0.1313216867285869,0.5518987931103807
3420,VIE,"Viela Bio, Inc.",2046126709.0,Health Care,Major Pharmaceuticals,Mid Cap,,38.075,,,,,,,,,,
3421,VMD,"Viemed Healthcare, Inc.",209119156.6,Health Care,Misc Health and Biotechnology Services,Micro Cap,,5.375,-0.9997102803827446,8559.0,-0.9999237804878048,0.0897009966777409,0.5515463917525774,0.5772357723577235,33242.24281482126,2.9784945805839955,-0.9999963254322105,602596.6178712466
3422,VRAY,"ViewRay, Inc.",459229230.72,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Small Cap,1.047484856473479,3.02,,,,,,,,,,
3423,VKTX,"Viking Therapeutics, Inc.",518852044.88,Health Care,Major Pharmaceuticals,Small Cap,0.5736811231032032,6.34,,,,,,,,,,
3425,VBFC,Village Bank and Trust Financial Corp.,56652675.6091,Finance,Major Banks,Micro Cap,0.21758872955837727,42.0,0.2187192013314483,-0.006525248224469982,0.147940027817286,0.405263198049445,-0.13636363636363635,-0.024822671950315622,0.4842105098048073,-0.24000000953674316,-0.1610738308729016,-0.36051499642679097
3426,VFF,"Village Farms International, Inc.",321731916.9,Consumer Non-Durables,Farming/Seeds/Milling,Small Cap,,5.44,,,,,,,,,,
3427,VLGEA,"Village Super Market, Inc.",330816107.0,Consumer Services,Food Chains,Small Cap,0.2437770566111931,22.44,-0.08940207986607263,0.21181955458827062,-0.2297830035027475,0.20490080240075326,-0.0026122885634596305,-0.07220503941294709,-0.028074484664926347,0.23396092852269423,-0.12816580918343,0.2903508022296497
3428,VIOT,"Viomi Technology Co., Ltd",265777926.34,Consumer Durables,Consumer Electronics/Appliances,Micro Cap,0.6164484894565879,7.92,,,,,,,,,,
